ip.proto,ip.src.len.mean,ip.src.len.median,ip.src.len.var,ip.src.len.std,ip.src.len.entropy,ip.src.len.cv,ip.src.len.cvq,ip.src.len.unique_ratio,ip.dst.len.mean,ip.dst.len.median,ip.dst.len.var,ip.dst.len.std,ip.dst.len.entropy,ip.dst.len.cv,ip.dst.len.cvq,ip.dst.len.unique_ratio,sport.mean,sport.median,sport.var,sport.std,sport.entropy,sport.cv,sport.cvq,sport.unique_ratio,dport.mean,dport.median,dport.var,dport.std,dport.entropy,dport.cv,dport.cvq,dport.unique_ratio,tcp.flags.mean,tcp.flags.median,tcp.flags.var,tcp.flags.std,tcp.flags.entropy,tcp.flags.cv,tcp.flags.cvq,tcp.flags.unique_ratio,status
7.32,9.42,9.0,2.615918367346939,1.6173800936536034,0,0.17169640060017022,0,0.08,9.32,9.0,2.4669387755102044,1.5706491573582575,0,0.16852458769938386,0,0.08,26816.74,443.0,780361353.7473469,27934.94860828183,0,1.041698156013066,0,0.2,28875.16,54921.0,770375820.300408,27755.64483668877,0,0.9612291269273926,0,0.2,86.08,65.0,2428.1567346938778,49.27633036959913,0,0.5724480758550085,0,0.08,normal
9.52,8.98,9.0,4.8363265306122445,2.1991649621190867,0,0.24489587551437492,0,0.08,8.6,9.0,5.387755102040816,2.3211538298959886,0,0.2699016081274406,0,0.08,25794.38,443.0,781443822.9751022,27954.316714509445,0,1.0837367176303305,0,0.24,30073.38,54174.5,773192376.4036733,27806.33698284751,0,0.9246162879878321,0,0.28,67.44,65.0,3235.271836734694,56.879450038961295,0,0.8434082152870892,0,0.1,normal
8.86,8.94,9.0,2.9963265306122446,1.730990043475769,0,0.19362304736865427,0,0.06,8.5,9.0,4.13265306122449,2.032892781536815,0,0.23916385665139003,0,0.06,26206.28,443.0,806872677.6342856,28405.5043545135,0,1.0839197457446652,0,0.16,30212.74,53795.0,781630520.890204,27957.65585470649,0,0.9253598268381645,0,0.14,80.1,65.0,3500.5000000000014,59.16502345136019,0,0.738639493774784,0,0.06,normal
6.88,9.16,10.0,2.586122448979592,1.608142546225176,0,0.1755614133433598,0,0.06,9.36,9.0,0.23510204081632652,0.48487322138506117,0,0.05180269459242107,0,0.04,20024.96,443.0,699085286.2432654,26440.2209945996,0,1.3203632364109392,0,0.06,35863.3,54924.0,726139312.2551019,26946.972227972143,0,0.7513801637878316,0,0.1,64.6,65.0,736.5714285714286,27.139849457420144,0,0.4201215086287948,0,0.06,normal
7.32,9.18,9.0,1.9873469387755098,1.4097329317198737,0,0.15356567883658756,0,0.06,9.1,9.0,1.928571428571429,1.3887301496588274,0,0.1526077087537173,0,0.06,25870.58,443.0,779394747.0648981,27917.642218942812,0,1.0791270322869766,0,0.14,30315.08,54924.0,781920891.8710203,27962.84842198699,0,0.9224072119218221,0,0.14,81.98,65.0,2205.5302040816327,46.96307277086576,0,0.5728601216255886,0,0.1,normal
10.18,8.56,9.0,4.251428571428571,2.0618992631621387,0,0.24087608214510964,0,0.06,8.2,9.0,5.346938775510204,2.3123448651769496,0,0.28199327624109144,0,0.08,26808.7,443.0,782302418.4183671,27969.669615824336,0,1.043305703589668,0,0.28,29379.28,52477.5,809022397.4302043,28443.319029786315,0,0.9681421406442334,0,0.26,65.38,65.0,3617.138367346938,60.14265015234146,0,0.9198937007088018,0,0.08,normal
9.74,8.48,9.0,5.601632653061223,2.3667768490208836,0,0.27910104351661363,0,0.08,8.74,9.0,4.196326530612245,2.048493722375601,0,0.23438143276608703,0,0.08,25438.2,443.0,757924893.5510204,27530.435767546805,0,1.082247791413968,0,0.24,29698.04,54256.0,752148556.0799999,27425.326909263997,0,0.9234726234210741,0,0.26,67.68,65.0,3440.8751020408163,58.65897290305053,0,0.8667105925391626,0,0.1,normal
6.66,9.48,9.0,2.009795918367347,1.4176727120063175,0,0.14954353502176343,0,0.08,9.5,10.0,1.030612244897959,1.0151907431108496,0,0.10686218348535259,0,0.08,30007.32,54924.0,762717170.6302042,27617.334604016447,0,0.9203532539399202,0,0.2,25657.5,443.0,764466462.4183674,27648.986643607164,0,1.0776181094653479,0,0.2,101.16,105.0,2199.728979591837,46.90126842199299,0,0.46363452374449377,0,0.08,normal
7.98,9.46,9.0,3.559591836734694,1.8866880602618692,0,0.19943848417144494,0,0.08,9.24,9.0,3.9820408163265317,1.9955051531696257,0,0.21596376116554392,0,0.08,26971.5,443.0,784728805.0714285,28013.01135314496,0,1.0386152551079828,0,0.18,29164.82,54327.0,784633542.6404082,28011.310976825203,0,0.9604486150377477,0,0.18,71.62,65.0,2181.2608163265304,46.703970027466944,0,0.6521079311291111,0,0.08,normal
9.08,9.24,9.0,4.716734693877552,2.171804478740559,0,0.23504377475547175,0,0.06,8.8,9.0,5.26530612244898,2.294625486315573,0,0.2607528961722242,0,0.06,25720.8,443.0,775259935.142857,27843.489995739703,0,1.082528148258985,0,0.2,30089.08,54295.0,774738972.6465305,27834.133229661213,0,0.9250576365133534,0,0.18,53.2,65.0,1587.5102040816328,39.843571678272426,0,0.7489393172607598,0,0.06,normal
7.1,9.78,11.0,4.542448979591837,2.131302179324142,0,0.21792455821310247,0,0.06,9.52,9.0,0.7853061224489797,0.8861749953869043,0,0.09308560875912861,0,0.04,14571.66,443.0,584087895.5759182,24167.910451173022,0,1.6585557480186213,0,0.06,40804.62,54934.0,585294416.7302041,24192.85879614487,0,0.5928950887459524,0,0.12,58.5,65.0,388.01020408163265,19.69797461876811,0,0.3367175148507369,0,0.04,normal
6.22,10.14,11.0,1.71469387755102,1.3094632020606842,0,0.1291383828462213,0,0.06,9.72,9.0,0.9404081632653061,0.9697464427701223,0,0.09976815254836649,0,0.04,20051.96,443.0,698396529.4677551,26427.192992592973,0,1.3179356528036648,0,0.06,35495.56,54934.0,706810021.0677551,26585.898914043795,0,0.7489922377346293,0,0.06,63.7,65.0,84.49999999999999,9.192388155425117,0,0.14430750636460152,0,0.04,normal
6.0,10.02,10.0,0.9179591836734693,0.9581018649775551,0,0.09561894860055441,0,0.06,9.84,9.0,0.9534693877551019,0.9764575708934321,0,0.09923349297697481,0,0.06,24418.64,443.0,746534176.9697958,27322.777621790137,0,1.1189311780586526,0,0.06,30956.96,54924.0,746510161.7126532,27322.33814505364,0,0.8825911247439555,0,0.06,77.8,65.0,877.7142857142857,29.626243192721645,0,0.38080004103755327,0,0.04,normal
6.88,9.6,9.0,0.7755102040816326,0.8806305718527109,0,0.09173235123465738,0,0.08,8.92,9.0,2.6465306122448986,1.6268160966270584,0,0.18237848616895275,0,0.1,24221.72,443.0,696161891.7567346,26384.87998374703,0,1.0893066216497849,0,0.3,29772.9,50408.0,760769527.8061224,27582.050826690214,0,0.9264146531473324,0,0.34,91.82,65.0,2064.2322448979594,45.43382269739097,0,0.49481401325845104,0,0.12,normal
7.1,9.02,9.0,0.9179591836734693,0.9581018649775551,0,0.10621971895538306,0,0.1,8.72,9.0,2.736326530612244,1.6541845515577287,0,0.1897000632520331,0,0.1,36055.22,50260.0,574410917.8077551,23966.87125612676,0,0.6647268067183271,0,0.24,15717.42,443.0,572889234.0853062,23935.104639113364,0,1.5228392852715882,0,0.2,90.14,65.0,2263.6738775510203,47.578081902815505,0,0.5278242944621201,0,0.1,normal
6.0,9.22,9.0,0.7465306122448979,0.8640200300021394,0,0.09371150000023204,0,0.1,9.56,9.0,1.5167346938775514,1.2315578321287033,0,0.12882404101764677,0,0.08,43056.4,59635.0,721475669.3877553,26860.299130645497,0,0.6238398735297307,0,0.24,16750.7,443.0,701166937.5612247,26479.556974413765,0,1.580803009689969,0,0.18,128.68,135.0,810.0179591836734,28.460814450462824,0,0.2211751200688749,0,0.08,normal
6.44,9.9,9.0,2.5816326530612246,1.6067459827431418,0,0.16229757401445877,0,0.12,9.58,9.0,2.615918367346939,1.6173800936536034,0,0.16882881979682707,0,0.12,27901.48,23390.5,778464216.132245,27900.971598355583,0,0.9999817786854168,0,0.26,28230.96,25362.5,795216445.2228571,28199.58235901477,0,0.9988885379390134,0,0.26,100.22,74.0,1904.9097959183673,43.64527232035982,0,0.43549463500658375,0,0.12,normal
6.0,10.12,9.0,1.9853061224489796,1.4090089149643374,0,0.1392301299371875,0,0.1,9.64,9.0,1.5004081632653063,1.2249114920129154,0,0.12706550747021944,0,0.1,20681.64,465.0,688160964.9289796,26232.8222829527,0,1.2684111261463162,0,0.2,33474.12,51590.0,690283859.4138775,26273.25368913941,0,0.7848825806067316,0,0.2,102.14,65.0,1602.4493877551022,40.030605638125216,0,0.39191898999535163,0,0.06,normal
6.0,9.54,9.0,0.6616326530612245,0.8134080483135291,0,0.08526289814607224,0,0.08,9.42,9.0,0.5342857142857145,0.7309485031694877,0,0.07759538250206875,0,0.08,26028.76,443.0,733918069.9820409,27090.922280019204,0,1.0408072562818669,0,0.28,28476.66,46316.0,751072104.5555103,27405.694746813304,0,0.9623914724133134,0,0.28,95.4,65.0,1538.6122448979593,39.22514811824118,0,0.4111650746146874,0,0.04,normal
6.0,8.76,9.0,0.3085714285714286,0.5554920598635309,0,0.0634123356008597,0,0.06,8.96,9.0,0.48816326530612236,0.6986868148935704,0,0.07797843916222884,0,0.06,29398.34,46316.0,694386049.0861224,26351.205837420846,0,0.8963501285249728,0,0.18,23691.2,443.0,726792903.5102041,26959.096860061985,0,1.1379371606361006,0,0.18,82.8,65.0,1015.877551020408,31.872834060064505,0,0.3849376094210689,0,0.06,normal
6.0,9.28,9.0,0.4914285714285714,0.7010196655077312,0,0.07554091223143655,0,0.08,9.62,9.5,0.730204081632653,0.8545197959278961,0,0.08882742161412642,0,0.08,34627.0,53231.0,679762786.9795918,26072.260872037772,0,0.7529459922037073,0,0.3,19371.1,443.0,665318130.4183674,25793.761463159408,0,1.3315589441569868,0,0.28,99.4,83.0,1415.3469387755101,37.62109699059173,0,0.3784818610723514,0,0.08,normal
8.64,8.18,9.0,3.701632653061224,1.923962747316388,0,0.23520326984307924,0,0.1,9.0,9.0,3.4285714285714284,1.8516401995451028,0,0.20573779994945587,0,0.12,33367.38,48554.0,703630981.5873469,26526.043458973425,0,0.7949693221036062,0,0.34,17576.26,443.0,657727272.8902042,25646.194120964698,0,1.4591382991014414,0,0.28,77.12,65.0,2973.5363265306114,54.53014144975796,0,0.707081709670098,0,0.1,normal
6.88,9.18,9.0,1.7016326530612245,1.3044664246584596,0,0.14209873906954898,0,0.1,10.04,10.0,0.9371428571428572,0.9680613912055667,0,0.0964204572913911,0,0.1,35473.52,54925.5,708256301.8057142,26613.08516135839,0,0.7502239744282043,0,0.24,15765.34,443.0,619503388.8004082,24889.82500541955,0,1.5787686789767648,0,0.22,104.4,135.0,2158.8163265306125,46.463064110437365,0,0.44504850680495556,0,0.08,normal
8.42,8.4,9.0,4.122448979591836,2.030381486221699,0,0.2417120816930594,0,0.06,9.12,9.0,2.679183673469388,1.6368212099888577,0,0.17947600986719933,0,0.1,28091.36,443.0,854587083.2555103,29233.32145438678,0,1.0406516969768207,0,0.18,25614.44,443.0,831631970.4146937,28838.029932966878,0,1.1258504942121272,0,0.16,80.34,65.0,3092.555510204082,55.6107499518221,0,0.692192556034629,0,0.1,normal
6.0,9.0,9.0,0.0,0.0,0,0.0,0,0.02,9.0,9.0,0.0,0.0,0,0.0,0,0.02,17022.36,443.0,721246822.7657144,26856.03885098684,0,1.5776918624084344,0,0.04,43075.64,59655.0,721246822.7657144,26856.03885098684,0,0.6234623293115747,0,0.04,65.0,65.0,0.0,0.0,0,0.0,0,0.02,normal
6.0,9.0,9.0,0.0,0.0,0,0.0,0,0.02,9.0,9.0,0.0,0.0,0,0.0,0,0.02,12285.4,443.0,572418113.3061224,23925.2609872102,0,1.9474547826859687,0,0.04,47812.6,59655.0,572418113.3061224,23925.2609872102,0,0.5003965688377164,0,0.04,65.0,65.0,0.0,0.0,0,0.0,0,0.02,normal
6.0,9.0,9.0,0.0,0.0,0,0.0,0,0.02,9.0,9.0,0.0,0.0,0,0.0,0,0.02,22943.56,443.0,842885671.8432654,29032.49337971621,0,1.2653874716790336,0,0.04,37154.44,59655.0,842885671.8432654,29032.49337971621,0,0.7814003758290047,0,0.04,65.0,65.0,0.0,0.0,0,0.0,0,0.02,normal
7.32,8.64,9.0,1.9493877551020404,1.3962047683280703,0,0.16159777411204515,0,0.06,8.82,9.0,1.0077551020408162,1.0038700623291923,0,0.11381746738426216,0,0.06,19189.52,443.0,767229371.8873469,27698.905608116485,0,1.4434392109920668,0,0.12,40351.32,59655.0,769575279.2424488,27741.219858586766,0,0.6874922520152195,0,0.12,68.4,65.0,1419.8367346938776,37.680720994878506,0,0.550887733843253,0,0.06,normal
9.52,9.44,9.0,9.312653061224491,3.0516639823585576,0,0.3232694896566269,0,0.06,9.0,9.0,4.8979591836734695,2.2131333406899527,0,0.24590370452110585,0,0.06,18771.08,465.0,738984628.7689798,27184.271716729505,0,1.4481996622852549,0,0.16,39858.98,59656.0,757813108.3465307,27528.405481366528,0,0.6906450060028261,0,0.22,78.58,65.0,3957.47306122449,62.908449839624005,0,0.8005656635228303,0,0.1,normal
9.3,9.24,9.0,5.61469387755102,2.369534527613181,0,0.2564431306940672,0,0.08,8.78,9.0,5.399591836734695,2.3237021833132347,0,0.2646585630197306,0,0.08,24027.4,80.0,812886615.3469391,28511.166502739572,0,1.1866105572279801,0,0.26,33575.84,50414.5,835273044.5861225,28901.090716201743,0,0.8607704443493222,0,0.22,69.5,65.0,3189.112244897959,56.472225428948335,0,0.8125500061719185,0,0.14,normal
6.0,9.7,9.0,0.7040816326530613,0.8390957231764808,0,0.08650471372953411,0,0.06,9.8,10.0,0.6938775510204082,0.8329931278350429,0,0.08499929875867784,0,0.06,32327.38,59659.0,895102422.3220408,29918.262354656243,0,0.9254774854830872,0,0.22,27575.0,443.0,894982085.755102,29916.25119822171,0,1.0849048485302524,0,0.24,106.16,83.0,1417.28,37.64677941072782,0,0.35462301630301263,0,0.1,normal
8.86,8.86,9.0,3.510612244897959,1.8736627884702088,0,0.2114743553578114,0,0.06,8.58,9.0,3.677142857142858,1.9175877703883226,0,0.22349507813383712,0,0.06,24461.82,443.0,824303394.3138775,28710.684323329486,0,1.1736937122147693,0,0.26,34000.06,54342.5,844003812.3840818,29051.74370642977,0,0.854461542315801,0,0.24,89.42,114.0,3837.47306122449,61.9473410343373,0,0.6927682960672925,0,0.1,normal
6.0,9.64,10.0,0.23510204081632652,0.48487322138506117,0,0.05029805201089846,0,0.04,9.36,9.0,0.23510204081632652,0.48487322138506117,0,0.05180269459242107,0,0.04,21764.14,443.0,824654895.3065304,28716.80510270128,0,1.3194550808210792,0,0.08,38347.36,59668.0,824659730.0718365,28716.889282647528,0,0.7488622237006023,0,0.08,116.2,145.0,1504.6530612244899,38.789857710804895,0,0.3338197737590783,0,0.04,normal
8.2,8.86,9.0,3.5106122448979593,1.873662788470209,0,0.21147435535781142,0,0.06,8.94,9.0,2.384081632653061,1.5440471601130132,0,0.17271221030346906,0,0.06,25565.44,443.0,896059926.1289794,29934.26007318336,0,1.1708877325476643,0,0.16,35095.26,59669.0,892168540.6044898,29869.19049128198,0,0.8510890214599345,0,0.16,83.24,65.0,3037.573877551021,55.11418943929976,0,0.6621118385307516,0,0.1,normal
9.74,8.46,9.0,3.437142857142857,1.8539533050060502,0,0.2191434166673818,0,0.06,8.54,9.0,5.641224489795919,2.3751262050248863,0,0.2781178226024457,0,0.08,41357.14,59670.0,740994330.1636735,27221.21103411223,0,0.6581985851563292,0,0.36,17929.26,443.0,739494417.9106123,27193.646646057095,0,1.5167188520918933,0,0.18,69.78,65.0,3454.583265306123,58.77570301839122,0,0.8423001292403443,0,0.08,normal
7.98,8.72,9.0,4.0424489795918355,2.0105842383724775,0,0.23057158696932079,0,0.08,9.24,9.0,1.6146938775510205,1.2707060547392621,0,0.13752230029645693,0,0.08,28997.92,443.0,908838794.6873469,30146.953323467813,0,1.0396246807863396,0,0.2,30941.8,49450.0,882527136.244898,29707.35828452099,0,0.9601043987266736,0,0.28,85.46,65.0,2990.3759183673474,54.68432973318177,0,0.6398821639735757,0,0.1,normal
6.66,9.44,10.0,1.6391836734693876,1.2803060858518902,0,0.13562564468770025,0,0.08,9.46,9.0,1.233061224489796,1.1104328995890729,0,0.1173819132758005,0,0.08,23932.06,443.0,848054468.1391839,29121.37476389437,0,1.21683527301429,0,0.14,36202.62,59669.0,872128061.6689795,29531.814398525865,0,0.8157369383355642,0,0.14,80.44,65.0,1605.9657142857145,40.07450204663452,0,0.4981912238517469,0,0.1,normal
6.66,9.36,9.0,0.9697959183673469,0.9847821679779477,0,0.10521177008311408,0,0.08,9.2,9.0,1.469387755102041,1.212183053462653,0,0.13175902755028837,0,0.08,27623.98,443.0,886011611.0812244,29765.947172586737,0,1.0775401362362245,0,0.16,32224.36,59669.0,881564620.847347,29691.153915726263,0,0.9213884749216513,0,0.18,83.5,65.0,1738.0102040816328,41.68944955359368,0,0.4992748449532178,0,0.06,normal
6.44,9.28,9.0,0.9404081632653062,0.9697464427701223,0,0.10449853909160801,0,0.08,9.3,9.0,1.0714285714285714,1.0350983390135313,0,0.11130089666812164,0,0.08,26351.52,443.0,873724116.2138777,29558.824675786378,0,1.1217123215581635,0,0.2,33576.16,59669.0,881149779.5248979,29684.167152286722,0,0.8840846348208585,0,0.18,110.4,145.0,1987.591836734694,44.58241622809035,0,0.40382623395009376,0,0.06,normal
6.88,9.32,9.0,2.4261224489795925,1.5576015051930299,0,0.16712462502071135,0,0.08,9.5,9.0,1.2346938775510203,1.1111677990074318,0,0.1169650314744665,0,0.08,26384.12,443.0,877240296.352653,29618.242627688986,0,1.1225783777396778,0,0.16,33334.2,57793.0,869421912.9795918,29485.96128634086,0,0.8845558401383822,0,0.24,95.38,65.0,2238.56693877551,47.313496370227284,0,0.49605259352303716,0,0.12,normal
8.42,9.16,10.0,3.4432653061224494,1.8556037578433735,0,0.20257682945888356,0,0.08,8.66,9.0,3.290204081632653,1.81389197077242,0,0.20945634766425172,0,0.08,21183.2,443.0,789385136.8163267,28095.998590837215,0,1.3263340095376153,0,0.24,37777.86,59667.0,809875738.6942855,28458.31580916702,0,0.7533067201045008,0,0.24,89.22,65.0,3504.5424489795914,59.199176083621225,0,0.6635191222105047,0,0.08,normal
6.88,9.6,9.0,2.408163265306123,1.551825784457174,0,0.16164851921428897,0,0.1,9.64,9.0,2.602448979591837,1.6132107672563547,0,0.16734551527555547,0,0.1,28634.7,443.0,884818081.3571428,29745.89184000276,0,1.0388057790024956,0,0.22,31137.26,57252.5,895177630.400408,29919.51922074297,0,0.9608912030391554,0,0.18,111.02,135.0,2204.5097959183677,46.95220757236413,0,0.4229166598123233,0,0.12,normal
11.06,8.2,9.0,6.408163265306122,2.531435020952764,0,0.30871158792106884,0,0.08,8.22,9.0,6.011836734693879,2.451904715663698,0,0.2982852452145618,0,0.1,29314.18,26728.5,876844565.7424489,29611.561352661716,0,1.0101446246376913,0,0.36,27876.6,443.0,859383588.4081633,29315.244982912274,0,1.051607620115519,0,0.34,51.82,65.0,3079.946530612245,55.49726597421034,0,1.070962292053461,0,0.12,normal
7.32,9.58,9.0,1.5138775510204083,1.2303973142933986,0,0.12843395765066792,0,0.08,9.42,9.0,4.2077551020408155,2.0512813317633483,0,0.2177581031595911,0,0.08,33998.7,54940.0,719706583.234694,26827.34767424268,0,0.7890698077939062,0,0.38,20965.5,80.0,726605622.1326531,26955.623200598668,0,1.2857133481480847,0,0.26,87.48,83.0,2155.805714285714,46.43065489830737,0,0.5307573719513874,0,0.12,normal
6.44,9.0,9.0,1.3877551020408163,1.178030178747903,0,0.13089224208310035,0,0.08,9.16,9.0,0.2595918367346939,0.5095015571464859,0,0.05562244073651593,0,0.06,23141.02,80.0,747892861.407755,27347.62990476058,0,1.1817815249613275,0,0.16,31863.5,54953.5,744936388.2142857,27293.522825283762,0,0.8565764220905978,0,0.22,86.4,65.0,1589.4285714285718,39.86763814710588,0,0.4614309970729847,0,0.12,normal
7.32,9.12,9.0,2.964897959183674,1.7218879055222132,0,0.1888034984125234,0,0.08,9.64,9.0,2.194285714285714,1.4813121596360823,0,0.15366308709917864,0,0.08,32715.12,54959.0,845730787.94449,29081.45092571019,0,0.8889299787288015,0,0.22,25783.16,443.0,844512312.4636734,29060.49401616692,0,1.1271114175363655,0,0.22,100.78,145.0,2669.930204081633,51.6713673525448,0,0.5127145004221552,0,0.1,normal
7.54,8.98,9.0,2.428163265306122,1.5582564825169578,0,0.17352522077026256,0,0.06,9.18,9.0,1.9873469387755098,1.4097329317198737,0,0.15356567883658756,0,0.06,29735.0,53440.5,750273589.3469387,27391.122455038945,0,0.9211744561977113,0,0.2,25320.28,443.0,745056456.287347,27295.722307485234,0,1.078018185718532,0,0.2,103.32,145.0,2956.0587755102038,54.36964939660917,0,0.5262257974894422,0,0.1,normal
7.32,9.46,9.0,1.1514285714285717,1.0730463976122242,0,0.11342985175604905,0,0.08,8.96,9.0,3.0187755102040814,1.7374623766298025,0,0.1939132116774333,0,0.06,31582.1,54963.0,788271463.2346939,28076.172517540454,0,0.8889900455492338,0,0.18,24575.4,443.0,762360378.4081633,27610.87427822892,0,1.1235167801227617,0,0.22,113.62,145.0,2746.4853061224485,52.40692040296251,0,0.46124731916002915,0,0.08,normal
8.2,9.26,9.0,2.196326530612245,1.4820008537825626,0,0.16004328874541712,0,0.08,8.62,9.0,3.75061224489796,1.9366497476048579,0,0.2246693442697051,0,0.06,25321.92,443.0,748607029.1363266,27360.684003444185,0,1.0805138000374452,0,0.22,29814.2,54781.0,755954135.1428572,27494.620112721273,0,0.9221988217936846,0,0.22,79.1,65.0,2838.8673469387754,53.28102239014164,0,0.6735906749701852,0,0.1,normal
8.64,9.14,9.0,1.9595918367346938,1.399854219815297,0,0.1531569168288071,0,0.06,8.42,9.0,4.575102040816327,2.1389488167827504,0,0.25403192598369956,0,0.06,28487.64,25751.5,811867530.8065307,28493.289224070475,0,1.0001983043899205,0,0.18,27686.64,25751.5,766133220.9697958,27679.11163621036,0,0.9997280867671324,0,0.16,89.4,105.0,3692.4897959183672,60.76586044744506,0,0.6797076112689603,0,0.06,normal
11.5,8.08,9.0,7.217959183673471,2.686625985073745,0,0.3325032159744734,0,0.08,8.32,9.0,5.936326530612245,2.4364577834660395,0,0.2928434835896682,0,0.08,26081.82,80.0,815133475.0485713,28550.54246504909,0,1.0946529983355875,0,0.34,31452.48,54651.0,863096150.4179591,29378.498096702613,0,0.9340598291995612,0,0.42,63.98,32.5,4579.28530612245,67.6704167721941,0,1.0576807873115677,0,0.08,normal
6.22,9.76,9.0,1.6555102040816325,1.286666314194023,0,0.1318305649788958,0,0.08,9.36,9.0,0.643265306122449,0.8020382198638971,0,0.08568784400255311,0,0.08,21164.6,261.5,736070194.4489797,27130.613602515143,0,1.2818864331248947,0,0.2,33585.5,54947.5,764257465.4795918,27645.20691692489,0,0.8231292348461356,0,0.36,99.92,65.0,1648.5240816326532,40.60202065947769,0,0.4063452828210337,0,0.1,normal
7.32,9.28,9.0,3.144489795918367,1.7732709313351884,0,0.19108522966974015,0,0.08,9.3,9.0,1.887755102040816,1.373956004405096,0,0.1477372047747415,0,0.1,25000.12,443.0,857451891.6587754,29282.279481945654,0,1.171285557107152,0,0.32,33596.3,57310.0,886897581.3571428,29780.825733299316,0,0.8864317122212658,0,0.28,97.92,114.0,2690.034285714285,51.86554044560111,0,0.529672594419946,0,0.08,normal
6.22,9.38,9.0,0.3628571428571429,0.6023762469230862,0,0.06421921608988125,0,0.06,9.56,10.0,1.1085714285714285,1.0528871870107588,0,0.11013464299275719,0,0.08,37921.16,59665.5,808364763.2391835,28431.75624612703,0,0.7497596657414233,0,0.36,21757.72,443.0,825104122.69551,28724.625718980395,0,1.3202038503565812,0,0.22,96.06,65.0,1720.6697959183675,41.48095702751285,0,0.4318234127369649,0,0.08,normal
6.0,9.62,9.0,0.6077551020408164,0.7795864942652716,0,0.0810380971169721,0,0.06,9.66,9.0,0.5963265306122448,0.7722218143851187,0,0.07994014641667896,0,0.06,32094.18,54872.0,806340844.0281631,28396.14135808179,0,0.8847754128032493,0,0.38,24987.52,443.0,784388921.7648981,28006.944170417773,0,1.1208372887912754,0,0.26,121.72,145.0,1301.838367346939,36.08099731641213,0,0.29642620207371123,0,0.06,normal
6.0,9.64,9.5,0.5208163265306123,0.7216760537322908,0,0.07486266117554884,0,0.06,9.4,9.0,0.4897959183673469,0.6998542122237652,0,0.07445257576848566,0,0.06,24135.48,443.0,859184108.3363266,29311.84245891627,0,1.2144710798756135,0,0.2,35980.84,59666.5,859141566.9942857,29311.11678176534,0,0.8146312532382608,0,0.28,116.2,145.0,1504.6530612244899,38.789857710804895,0,0.3338197737590783,0,0.04,normal
6.44,9.12,9.0,1.3322448979591834,1.1542291358128087,0,0.1265602122601764,0,0.06,9.7,10.0,0.336734693877551,0.5802884574739972,0,0.059823552316906926,0,0.06,35315.62,54964.0,700568159.505714,26468.2481382073,0,0.7494770908229077,0,0.26,20240.64,443.0,715171400.8065307,26742.688735550335,0,1.321237309469974,0,0.18,113.92,145.0,1832.4424489795922,42.80703737680981,0,0.3757640219172209,0,0.1,normal
6.0,9.92,10.0,0.8506122448979593,0.92228642237537,0,0.09297242161042035,0,0.06,9.76,9.0,0.7983673469387754,0.8935140440635365,0,0.09154857008847711,0,0.06,25386.86,443.0,760668813.0208162,27580.22503571746,0,1.0863976496391228,0,0.14,29778.1,54961.0,760155933.3979594,27570.925508549026,0,0.925879270623345,0,0.14,98.36,65.0,1572.6024489795918,39.65605185819173,0,0.4031725483752718,0,0.1,normal
8.64,8.88,9.0,3.536326530612245,1.8805123053604953,0,0.21176940375681252,0,0.06,8.68,9.0,3.2424489795918365,1.8006801436101405,0,0.2074516294481729,0,0.06,22435.54,443.0,748161996.0493879,27352.550083116344,0,1.2191616552628706,0,0.18,33529.28,54965.0,752807545.797551,27437.33853342104,0,0.8183098036528383,0,0.18,81.4,65.0,3372.4897959183672,58.07314177757535,0,0.7134292601667733,0,0.06,normal
9.08,8.96,9.0,3.0187755102040814,1.7374623766298025,0,0.1939132116774333,0,0.06,8.36,9.0,4.439183673469388,2.1069370359527566,0,0.252025961238368,0,0.06,24211.76,443.0,743134318.4718369,27260.49006294342,0,1.1259193905335019,0,0.22,31249.68,54965.0,772143366.5893877,27787.467797361234,0,0.8892080750062475,0,0.18,76.02,65.0,3450.836326530612,58.74381947516361,0,0.772741640031092,0,0.1,normal
7.98,9.04,9.0,3.467755102040816,1.8621909413486084,0,0.20599457315803194,0,0.08,9.26,9.0,3.0534693877551016,1.7474179201768252,0,0.18870603889598545,0,0.08,30330.78,54872.0,785453382.542449,28025.941242756664,0,0.9240099081776554,0,0.26,26243.04,443.0,810675726.7330613,28472.367775319657,0,1.084949296092208,0,0.2,95.74,145.0,3240.8902040816324,56.9288169917629,0,0.5946189366175361,0,0.1,normal
7.98,9.14,9.0,3.551428571428571,1.8845234335047605,0,0.20618418309680092,0,0.08,9.06,9.0,2.710612244897959,1.6463937089584493,0,0.18172115992918866,0,0.08,24630.12,443.0,768008289.1281633,27712.962474772765,0,1.1251655483112857,0,0.24,31228.36,54963.0,767720659.3371428,27707.77254376726,0,0.887263133375152,0,0.3,104.68,145.0,3330.9159183673464,57.71408769414402,0,0.551338246982652,0,0.14,normal
6.88,9.48,10.0,2.540408163265306,1.5938657921121546,0,0.16812930296541714,0,0.08,9.36,9.0,1.0514285714285714,1.0253919111386491,0,0.1095504178566933,0,0.08,21050.46,443.0,709929980.9065306,26644.511271677147,0,1.2657448469856312,0,0.18,34358.3,54872.0,722607428.5,26881.358382715705,0,0.782383248959224,0,0.22,106.2,145.0,2400.5714285714284,48.99562662699017,0,0.46135241645000163,0,0.06,normal
